Event	ID	Name			Wwise Object Path	Notes
	177509106	Play_Chomper_IDL_Growl			\Default Work Unit\Enemies\Chomper\Play_Chomper_IDL_Growl	
	350866255	Play_Chomper_SPOT			\Default Work Unit\Enemies\Chomper\Play_Chomper_SPOT	
	2580655721	Play_Chomper_IDL_Sniff			\Default Work Unit\Enemies\Chomper\Play_Chomper_IDL_Sniff	
	2881135418	Play_Chomper_IDL_Yawn			\Default Work Unit\Enemies\Chomper\Play_Chomper_IDL_Yawn	
	3278365387	Play_Chomper_IDL_Scratch			\Default Work Unit\Enemies\Chomper\Play_Chomper_IDL_Scratch	
	3548379502	Play_Chomper_RUN			\Default Work Unit\Enemies\Chomper\Play_Chomper_RUN	
	3797042435	Play_Chomper_ATK			\Default Work Unit\Enemies\Chomper\Play_Chomper_ATK	
	4000639717	Play_Chomper_WLK			\Default Work Unit\Enemies\Chomper\Play_Chomper_WLK	
	4083688974	Play_Chomper_HIT			\Default Work Unit\Enemies\Chomper\Play_Chomper_HIT	

Switch Group	ID	Name			Wwise Object Path	Notes
	3131853436	MC_Switch_Material			\Default Work Unit\MC\MC_Switch_Material	

Switch	ID	Name	Switch Group			Notes
	712897245	Mud	MC_Switch_Material			
	1684300366	Albedo	MC_Switch_Material			
	2927316363	Moss	MC_Switch_Material			

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	231212849	Chomper_RUN_Mud-005	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_RUN_Mud\Chomper_RUN_Mud-005_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_RUN\Chomper_RUN_Mud\Chomper_RUN_Mud-005		22150
	237795809	Chomper_WLK_Albedo-008	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_WLK_Albedo\Chomper_WLK_Albedo-008_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_WLK\Chomper_WLK_Albedo\Chomper_WLK_Albedo-008		16410
	242907666	Chomper_WLK_Mud-011	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_WLK_Mud\Chomper_WLK_Mud-011_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_WLK\Chomper_WLK_Mud\Chomper_WLK_Mud-011		18228
	247117634	Chomper_RUN_Albedo-015	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_RUN_Albedo\Chomper_RUN_Albedo-015_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_RUN\Chomper_RUN_Albedo\Chomper_RUN_Albedo-015		28794
	251047007	Chomper_RUN_Mud-009	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_RUN_Mud\Chomper_RUN_Mud-009_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_RUN\Chomper_RUN_Mud\Chomper_RUN_Mud-009		22150
	271557756	Chomper_RUN_Mud-012	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_RUN_Mud\Chomper_RUN_Mud-012_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_RUN\Chomper_RUN_Mud\Chomper_RUN_Mud-012		22150
	272137969	Chomper_WLK_Albedo-003	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_WLK_Albedo\Chomper_WLK_Albedo-003_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_WLK\Chomper_WLK_Albedo\Chomper_WLK_Albedo-003		24272
	280874067	Chomper_RUN_Albedo-004	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_RUN_Albedo\Chomper_RUN_Albedo-004_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_RUN\Chomper_RUN_Albedo\Chomper_RUN_Albedo-004		28244
	283080916	Chomper_WLK_Mud-014	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_WLK_Mud\Chomper_WLK_Mud-014_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_WLK\Chomper_WLK_Mud\Chomper_WLK_Mud-014		19098
	287945508	Chomper_RUN_Mud-001	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_RUN_Mud\Chomper_RUN_Mud-001_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_RUN\Chomper_RUN_Mud\Chomper_RUN_Mud-001		22150
	301572479	Chomper_HIT_Vox_04	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_HIT_Vox_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_HURT\Chomper_HIT\Chomper_HIT_Vox_04		73942
	301614189	Chomper_IDL_Growl-001	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_IDL\Chomper_IDL_Growl-001_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_IDL\Chomper_IDL_Growl\Chomper_IDL_Growl-001		289232
	321959391	Chomper_WLK_Mud-003	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_WLK_Mud\Chomper_WLK_Mud-003_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_WLK\Chomper_WLK_Mud\Chomper_WLK_Mud-003		24788
	324133235	Chomper_DMG-002	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_DMG-002_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_HURT\Chomper_DMG\Chomper_DMG-002		96096
	365157223	Chomper_RUN_Albedo-002	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_RUN_Albedo\Chomper_RUN_Albedo-002_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_RUN\Chomper_RUN_Albedo\Chomper_RUN_Albedo-002		21136
	365944156	Chomper_DMG-005	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_DMG-005_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_HURT\Chomper_DMG\Chomper_DMG-005		96096
	370027248	Chomper_DMG-001	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_DMG-001_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_HURT\Chomper_DMG\Chomper_DMG-001		96096
	386033967	Chomper_DMG-004	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_DMG-004_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_HURT\Chomper_DMG\Chomper_DMG-004		96096
	406783082	Chomper_RUN_Albedo-006	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_RUN_Albedo\Chomper_RUN_Albedo-006_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_RUN\Chomper_RUN_Albedo\Chomper_RUN_Albedo-006		30188
	421520485	Chomper_IDL_Sniff-002	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_IDL\Chomper_IDL_Sniff-002_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_IDL\Chomper_IDL_Sniff\Chomper_IDL_Sniff-002		269856
	440314114	Chomper_WLK_Albedo-007	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_WLK_Albedo\Chomper_WLK_Albedo-007_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_WLK\Chomper_WLK_Albedo\Chomper_WLK_Albedo-007		24496
	460051576	Chomper_IDL_Yawn-003	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_IDL\Chomper_IDL_Yawn-003_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_IDL\Chomper_IDL_Yawn\Chomper_IDL_Yawn-003		166300
	468611026	Chomper_WLK_Albedo-015	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_WLK_Albedo\Chomper_WLK_Albedo-015_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_WLK\Chomper_WLK_Albedo\Chomper_WLK_Albedo-015		17792
	481834559	Chomper_RUN_Albedo-016	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_RUN_Albedo\Chomper_RUN_Albedo-016_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_RUN\Chomper_RUN_Albedo\Chomper_RUN_Albedo-016		28794
	485284019	Chomper_RUN_Albedo-012	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_RUN_Albedo\Chomper_RUN_Albedo-012_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_RUN\Chomper_RUN_Albedo\Chomper_RUN_Albedo-012		28794
	485535931	Chomper_WLK_Albedo-013	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_WLK_Albedo\Chomper_WLK_Albedo-013_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_WLK\Chomper_WLK_Albedo\Chomper_WLK_Albedo-013		15406
	492476342	Chomper_WLK_Mud-010	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_WLK_Mud\Chomper_WLK_Mud-010_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_WLK\Chomper_WLK_Mud\Chomper_WLK_Mud-010		26976
	493011791	Chomper_RUN_Albedo-007	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_RUN_Albedo\Chomper_RUN_Albedo-007_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_RUN\Chomper_RUN_Albedo\Chomper_RUN_Albedo-007		32458
	509287086	Chomper_WLK_Albedo-012	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_WLK_Albedo\Chomper_WLK_Albedo-012_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_WLK\Chomper_WLK_Albedo\Chomper_WLK_Albedo-012		21380
	525300382	Chomper_WLK_Mud-004	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_WLK_Mud\Chomper_WLK_Mud-004_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_WLK\Chomper_WLK_Mud\Chomper_WLK_Mud-004		25042
	554768774	Chomper_IDL_Yawn-001	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_IDL\Chomper_IDL_Yawn-001_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_IDL\Chomper_IDL_Yawn\Chomper_IDL_Yawn-001		166300
	584634823	Chomper_SPOT-006	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_SPOT\Chomper_SPOT-006_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_SPOT\Chomper_SPOT-006		31446
	588213352	Chomper_RUN_Albedo-009	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_RUN_Albedo\Chomper_RUN_Albedo-009_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_RUN\Chomper_RUN_Albedo\Chomper_RUN_Albedo-009		16328
	606264269	Chomper_HIT_Vox_02	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_HIT_Vox_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_HURT\Chomper_HIT\Chomper_HIT_Vox_02		73942
	607546144	Chomper_WLK_Albedo-002	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_WLK_Albedo\Chomper_WLK_Albedo-002_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_WLK\Chomper_WLK_Albedo\Chomper_WLK_Albedo-002		24272
	617981817	Chomper_ATK_04	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_ATK\Chomper_ATK_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_ATK\Chomper_ATK_04		265056
	618217076	Chomper_WLK_Albedo-010	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_WLK_Albedo\Chomper_WLK_Albedo-010_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_WLK\Chomper_WLK_Albedo\Chomper_WLK_Albedo-010		15174
	630084952	Chomper_WLK_Albedo-011	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_WLK_Albedo\Chomper_WLK_Albedo-011_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_WLK\Chomper_WLK_Albedo\Chomper_WLK_Albedo-011		25970
	631029170	Chomper_DMG-003	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_DMG-003_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_HURT\Chomper_DMG\Chomper_DMG-003		96096
	638709904	Chomper_RUN_Mud-004	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_RUN_Mud\Chomper_RUN_Mud-004_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_RUN\Chomper_RUN_Mud\Chomper_RUN_Mud-004		22150
	646073544	Chomper_WLK_Mud-009	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_WLK_Mud\Chomper_WLK_Mud-009_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_WLK\Chomper_WLK_Mud\Chomper_WLK_Mud-009		24538
	648411992	Chomper_WLK_Mud-013	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_WLK_Mud\Chomper_WLK_Mud-013_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_WLK\Chomper_WLK_Mud\Chomper_WLK_Mud-013		22240
	658272508	Chomper_RUN_Mud-007	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_RUN_Mud\Chomper_RUN_Mud-007_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_RUN\Chomper_RUN_Mud\Chomper_RUN_Mud-007		22150
	663388250	Chomper_IDL_Scratch-003	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_IDL\Chomper_IDL_Scratch-003_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_IDL\Chomper_IDL_Scratch\Chomper_IDL_Scratch-003		432096
	664412114	Chomper_IDL_Growl-002	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_IDL\Chomper_IDL_Growl-002_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_IDL\Chomper_IDL_Growl\Chomper_IDL_Growl-002		289232
	670300551	Chomper_RUN_Mud-013	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_RUN_Mud\Chomper_RUN_Mud-013_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_RUN\Chomper_RUN_Mud\Chomper_RUN_Mud-013		22150
	700107197	Chomper_RUN_Albedo-010	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_RUN_Albedo\Chomper_RUN_Albedo-010_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_RUN\Chomper_RUN_Albedo\Chomper_RUN_Albedo-010		25536
	704792762	Chomper_WLK_Albedo-016	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_WLK_Albedo\Chomper_WLK_Albedo-016_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_WLK\Chomper_WLK_Albedo\Chomper_WLK_Albedo-016		18862
	712641108	Chomper_IDL_Sniff-001	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_IDL\Chomper_IDL_Sniff-001_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_IDL\Chomper_IDL_Sniff\Chomper_IDL_Sniff-001		269856
	736983061	Chomper_WLK_Mud-002	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_WLK_Mud\Chomper_WLK_Mud-002_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_WLK\Chomper_WLK_Mud\Chomper_WLK_Mud-002		14910
	741140885	Chomper_IDL_Scratch-002	C:\Users\MELVIN\Desktop\Tp_07_AdventureGame\Tp_07_AdventureGame_WwiseProject\.cache\Mac\SFX\Chomper_IDL\Chomper_IDL_Scratch-002_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Chomper\Chomper\Chomper_IDL\Chomper_IDL_Scratch\Chomper_IDL_Scratch-002		432096
